Frame,GID_1,GID_1 PlotX,GID_1 PlotY,GID_1 G3DX,GID_1 G3DY,GID_1 G3DZ,GID_1 Label,GID_2,GID_2 PlotX,GID_2 PlotY,GID_2 G3DX,GID_2 G3DY,GID_2 G3DZ,GID_2 Label
6351,5,747,1098,-1230.46447,-2738.03841,0.1,Floor,10,1848,611,9782.6832,1242.15634,1727.0490087677454,Wall
6353,5,743,1060,-1266.87541,-2427.6651933333333,0.1,Floor,10,1842,604,9721.95493,1302.1826233333334,1744.9798049959495,Wall
6355,5,746,1101,-1243.21994,-2766.0771166666673,0.1,Floor,10,1845,596,9752.13886,1362.5532466666668,1737.0578187434114,Wall
6357,5,736,1097,-1339.43467,-2728.69623,0.1,Floor,10,1847,594,9771.8262,1381.3878733333333,1704.7749034201338,Wall
6359,5,737,1088,-1325.42507,-2656.87163,0.1,Floor,10,1840,588,9701.48696,1433.5027033333333,1689.9473718132335,Wall
6361,5,728,1073,-1421.2086399999998,-2534.1176,0.1,Floor,10,1842,588,9721.58842,1435.3700033333332,1692.7410102194046,Wall
6363,5,725,1073,-1446.82577,-2535.52401,0.1,Floor,10,1845,582,9751.92225,1479.97459,1654.2940933932496,Wall
6365,5,724,1061,-1462.5998399999999,-2436.2283500000003,0.1,Floor,10,1847,582,9772.488860000001,1483.41811,1624.927467888902,Wall
6367,5,717,1058,-1527.5489499999999,-2412.19899,0.1,Floor,10,1849,574,9792.088179999999,1545.6037733333333,1568.7759522776842,Wall
6371,5,720,1037,-1496.59568,-2239.45071,0.1,Floor,10,1843,584,9728.74843,1462.3293566666666,1496.6613636196255,Wall
6373,5,714,1022,-1561.02513,-2115.4052899999997,0.1,Floor,10,1847,570,9774.8073,1579.5728933333332,1486.0057679808695,Wall
6375,5,1,1303,-8685.49542,-4416.20666,3900.665130002663,Wall,10,1848,578,9781.22757,1509.6359733333334,1447.7230519050772,Wall
6377,5,1,1025,-8690.46589,-2141.34409,2043.7554709941892,Wall,10,1841,563,9707.521219999999,1634.9647233333333,1541.3131217387256,Wall
6379,5,1,1033,-8694.63141,-2208.601256666667,1949.24927100181,Wall,10,1843,563,9728.582279999999,1636.8631233333333,1580.7076771862094,Wall
6381,5,1,1011,-8689.91695,-2024.3818533333335,1796.5789558658541,Wall,10,1845,566,9748.58913,1612.5949333333333,1531.7643560047486,Wall
6389,5,1,983,-8691.19265,-1799.4801266666668,1526.2619068198878,Wall,10,1509,534,6387.2332,1873.9053,1304.4505116457824,PID1
6391,5,1,989,-8686.2491,-1846.0732466666668,1354.1999942669142,Wall,10,1511,534,6406.56721,1870.98784,1296.8158441694472,PID1
6393,5,1,991,-8691.6751,-1867.0022566666667,1310.6532924731887,Wall,10,1513,535,6425.50775,1867.52568,1291.2474046333828,PID1
6395,5,1,971,-8686.87524,-1704.4589433333335,1302.9972535955699,Wall,10,1514,535,6444.8979,1864.561,1295.0369743002307,PID1
6397,5,1,967,-8691.76596,-1666.51571,1350.2604130891061,Wall,10,1516,535,6463.46648,1860.85393,1304.1541418093336,PID1
6399,5,1,966,-8686.36343,-1661.61711,1386.4778812759052,Wall,10,1518,536,6482.48079,1857.70016,1324.3011117500187,PID1
7732,5,948,905,777.4828499999999,-1158.2119666666667,0.1,Floor,10,1313,641,4431.03364,994.1994966666667,1875.566630186002,OID6
7738,5,886,926,157.4062600000002,-1333.2001966666667,0.1,Floor,10,1311,647,4408.11387,946.3984066666666,1881.7240497002708,OID6
7740,5,925,918,550.1672699999999,-1266.1088533333334,0.1,Floor,10,1310,648,4399.45309,938.4529399999999,1887.4312619730458,OID6
7742,5,916,916,464.0834399999999,-1249.83035,0.1,Floor,10,1308,649,4381.80251,931.1701133333333,1892.7646193484698,OID6
7744,5,925,920,547.8280399999999,-1283.5736666666667,0.1,Floor,10,1306,651,4362.39255,916.6714333333332,1894.4534086896176,OID6
7746,5,928,911,581.5848099999998,-1209.16988,0.1,Floor,10,1305,651,4351.56356,912.1547466666667,1895.34796617422,OID6
7750,5,790,941,-800.1691700000001,-1454.3050933333334,0.1,Floor,10,1301,653,4310.5718,900.0164199999999,1897.332880672458,OID6
7752,5,789,946,-807.1235299999998,-1497.8480633333334,0.1,Floor,10,1300,653,4298.32117,898.0807133333333,1900.9344981169163,OID6
7754,5,795,939,-753.05504,-1442.8619033333334,0.1,Floor,10,1298,653,4276.35869,896.5949666666667,1900.7153941978745,OID6
7756,5,794,945,-759.7564500000001,-1488.1944133333334,0.1,Floor,10,1295,654,4254.29026,895.07376,1897.293202258759,OID6
7758,5,796,944,-737.2245800000001,-1483.8104633333332,0.1,Floor,10,1294,654,4241.51618,893.9945933333333,1899.1085346932277,OID6
7760,5,796,948,-744.66056,-1513.5237266666668,0.1,Floor,10,1293,657,4228.93852,867.6694466666667,1899.544102173223,OID6
7764,5,803,943,-671.3734999999999,-1473.3256433333333,0.1,Floor,10,1292,662,4223.55347,824.1853966666666,1911.5507094246045,OID6
7784,5,825,940,-453.2250899999999,-1449.1561833333335,0.1,Floor,10,143,979,-7269.22878,-1765.750483333334,1375.0956807110954,OID1
7832,5,1044,843,1738.14829,-654.8395533333334,0.1,Floor,10,256,870,-6141.23644,-871.8917733333335,761.2084414424676,PID4
7834,5,1135,784,2648.00725,-170.48962333333327,0.1,Floor,10,230,852,-6395.26096,-724.01973,743.389544180709,PID4
7836,5,1060,739,1898.38481,197.21108000000004,870.9844497404895,PID7,10,218,851,-6520.07763,-718.0060333333334,757.5082223793415,PID4
7838,5,1061,719,1908.30078,357.48222,1019.8242316236701,PID7,10,1,883,-8694.68865,-978.8023233333334,511.4735796992438,Wall
7846,5,1090,772,2196.76628,-71.36008000000004,0.1,Floor,10,0,631,-8702.070520000001,1076.244236666667,1265.1242244450273,Wall
7848,5,1086,789,2156.11589,-208.66914999999995,0.1,Floor,10,1,661,-8686.46809,831.1423133333334,1331.8411293934337,Wall
7874,5,1056,541,1863.7783100000001,1815.13607,521.9489814487606,OID8,10,311,650,-5585.25886,921.6886133333334,0.1,Floor
7876,5,1072,483,2024.86304,2292.602796666667,484.39219762282005,OID8,10,279,651,-5912.77217,916.2380533333334,0.1,Floor
7878,5,1037,587,1666.12324,1435.97983,879.6807860071,OID8,10,287,652,-5829.861150000001,911.6030533333334,0.1,Floor
7880,5,1042,576,1717.57359,1528.3943233333334,851.3093219071493,OID8,10,276,633,-5936.7863,1066.0695966666667,0.1,Floor
7886,5,1020,631,1500.4749299999999,1078.4466033333335,1081.6295002797888,OID8,10,225,590,-6449.6921,1412.71404,0.1,Floor
7892,5,1035,638,1652.09262,1019.62435,1137.790683365126,OID8,10,1,585,-8690.96872,1459.5926633333333,1040.8005547666535,Wall
7922,5,1063,700,1930.27545,516.40162,1358.1154850123526,PID1,10,1,400,-8694.22939,2966.514276666667,2341.9999167875467,Wall
7926,5,1048,702,1780.73452,497.01872666666674,1377.82616721929,PID1,10,0,460,-8703.269110000001,2478.6522333333332,2418.201618857809,Wall
7928,5,1041,706,1705.14524,462.67619,1310.089172726617,PID1,10,1,485,-8690.75271,2276.1320433333335,2400.4383871305267,Wall
7930,5,1137,645,2668.50589,962.3704466666668,1151.531596486636,OID8,10,1,485,-8687.70487,2272.7496533333333,2349.653017976619,Wall
7932,5,1035,705,1651.26963,471.07563666666675,1368.3186766716385,PID1,10,1,516,-8692.34831,2019.3675633333335,2312.714681273204,Wall
7942,5,869,786,-14.13997,-188.5347,1529.407637311991,PID1,10,869,702,-8.477739999999812,502.14873,1742.29399875018,PID5
7944,5,871,784,5.65473,-174.5291,1546.4370208779148,PID1,10,1,676,-8691.94612,711.8488866666667,1212.7201205133997,Wall
7946,5,873,783,25.30424,-160.18355,1568.1460036384615,PID1,10,1,699,-8686.20166,520.8672633333333,1242.2329557212972,Wall
7948,5,874,781,44.98469,-145.60657,1575.875103568761,PID1,10,1,723,-8690.89326,329.69072,1264.9258513320833,Wall
8000,5,1100,696,2303.65027,545.51827,830.2600773481345,PID10,10,1,840,-8690.17751,-628.9931166666668,2742.89701276955,Wall
8002,5,1109,660,2392.52647,843.7413533333333,1284.7122291038745,PID10,10,1,840,-8687.63839,-632.0245766666667,2737.9035297468504,Wall
8004,5,1103,662,2331.68202,824.29174,1289.6418779494707,PID10,10,1,841,-8694.3288,-634.7979766666667,2741.3742136166147,Wall
8006,5,1100,673,2301.00385,737.62958,1230.4192169965395,PID10,10,1,841,-8691.352930000001,-637.0648766666668,2787.5544526707986,Wall
8008,5,1096,671,2260.2151,750.32916,1244.558885993079,PID10,10,1,818,-8688.91323,-447.48996,2866.7719421333177,Wall
8010,5,1088,687,2179.7855600000003,620.9963133333333,1142.2354638774773,PID10,10,1,820,-8685.80575,-466.29220666666674,2917.83709046054,Wall
8012,5,1092,670,2219.0786200000002,758.4792933333333,1251.0324663262743,PID10,10,1,796,-8693.19153,-268.1868066666667,2961.1963705806047,Wall
8014,5,1088,673,2178.87166,737.31308,1282.6181977360247,PID10,10,1,774,-8690.75493,-86.62811333333337,2984.503724218044,Wall
8016,5,1087,672,2168.9473,741.2093466666668,1275.0738719350866,PID10,10,1,751,-8688.60385,94.96095,3011.5927105954243,Wall
8018,5,1091,692,2209.3009899999997,578.4109866666668,960.5190150345779,PID10,10,1,730,-8686.787629999999,268.39409,3077.241879927864,Wall
8020,5,1081,682,2110.00117,665.5009966666667,1139.1097847460953,PID10,10,1,708,-8685.37697,450.4893933333334,3139.032818144921,Wall
8022,5,1083,680,2131.01084,677.2650866666667,1132.4208241924996,PID10,10,1,686,-8694.6669,632.5543366666667,3220.50175560704,Wall
8024,5,1085,677,2152.37777,705.3967033333333,1123.3159001491217,PID10,10,1,664,-8693.71714,806.5102966666667,3234.2567447715282,Wall
8026,5,1087,675,2174.17874,716.9011833333334,1107.1328302007746,PID10,10,1,621,-8693.439620000001,1164.24904,3267.961450177257,Wall
8028,5,1079,675,2086.74624,719.58233,1151.070871236458,PID10,10,1,598,-8693.71962,1347.2171133333336,3279.2062200854434,Wall
8030,5,1081,672,2109.79625,747.0120966666667,1083.4525052789727,PID10,10,1,577,-8694.02634,1521.9656933333335,3305.652027120996,Wall
8032,5,1072,670,2023.24699,757.4437266666666,1171.3657426032355,PID10,10,1,577,-8694.97318,1522.3311733333335,3334.819670671359,Wall
8044,5,1293,752,4234.29046,87.07130333333328,369.665663609434,OID6,10,0,535,-8695.26639,1862.507346666667,3323.620804757181,Wall
8046,5,1266,751,3960.5262199999997,97.81470333333323,531.5559069847366,OID6,10,1,535,-8688.28147,1863.4058966666669,3277.0208804150707,Wall
8048,5,1320,748,4495.31087,125.15238999999997,341.7184402468579,OID6,10,1,539,-8691.12923,1831.1450033333335,3231.1014335323416,Wall
8052,5,1446,727,5761.91926,298.1518,0.1,Floor,10,1,561,-8685.68358,1649.93581,3106.5516980370103,Wall
8054,5,1459,701,5894.30438,503.02148666666665,0.1,Floor,10,1,589,-8686.63828,1425.13374,2816.752076025091,Wall
8062,5,1285,642,4147.0875,988.2265566666667,858.06024281781,PID2,10,1,698,-8685.81148,530.3265666666667,740.2180354800344,Wall
8064,5,1275,631,4046.03086,1079.2812866666668,900.9982060742279,PID2,10,0,718,-8704.7013,367.34682333333336,696.1951350988074,Wall
8066,5,1265,622,3954.3042100000002,1154.01,967.496365838269,PID2,10,1,719,-8692.83026,362.4406333333334,725.8725281085287,Wall
8068,5,1319,655,4492.53665,887.1438766666668,0.1,Floor,10,1,737,-8691.0772,215.4823366666667,750.5936354509283,Wall
8070,5,1332,635,4620.61711,1045.1550333333334,0.1,Floor,10,1,755,-8688.73574,68.16266,784.7788427674616,Wall
8576,5,1847,333,9768.48083,3520.66274,1092.1431998132214,Wall,10,1,574,-8688.56807,1547.7293733333336,506.12014151462245,Wall
8578,5,1844,319,9737.895069999999,3628.14318,1141.7237644780707,Wall,10,1,584,-8691.88271,1465.18345,557.6662105380578,Wall
8580,5,1848,322,9781.17024,3603.1783766666667,1149.1377198486475,Wall,10,1,584,-8685.8065,1466.0359600000002,581.4564148751244,Wall
8582,5,1840,352,9704.76917,3361.4862066666665,1240.2553751111607,Wall,10,1,584,-8689.07569,1467.28388,605.2900560000496,Wall
8584,5,1841,347,9708.4275,3403.33826,1256.879437887971,Wall,10,1,593,-8692.32391,1393.8471,643.0210238053376,Wall
8586,5,1845,350,9751.13992,3377.6990566666664,1274.4365259141218,Wall,10,1,587,-8685.0114,1437.1046466666671,656.752158513751,Wall
8588,5,1841,367,9707.80241,3239.19267,1071.2447025764475,Wall,10,1,608,-8686.88652,1264.192956666667,690.8724138408004,Wall
8590,5,1847,377,9769.55567,3153.6465233333333,1186.3817126492836,Wall,10,0,596,-8697.307499999999,1367.022256666667,723.0264220530739,Wall
8592,5,1840,380,9702.952140000001,3134.0318133333335,1231.146390831334,Wall,10,1,608,-8686.59462,1270.9848666666671,740.7367137421927,Wall
8596,5,1848,401,9779.34537,2958.71708,1004.2414499870446,Wall,10,1,615,-8693.73667,1214.43923,797.1403346516706,Wall
8598,5,1841,409,9711.41245,2894.6706733333335,1010.1074411815916,Wall,10,1,602,-8691.8379,1320.50173,811.5454896050562,Wall
8608,5,1845,423,9754.86809,2779.3924366666665,1081.7519521177778,Wall,10,0,526,-8703.01608,1938.0756033333334,769.6228480993541,Wall
8610,5,1848,426,9776.82053,2753.7357166666666,1078.4891373190053,Wall,10,1,515,-8690.87595,2028.488756666667,770.8778408896824,Wall
8612,5,1841,431,9709.997930000001,2711.54333,1106.9922907104592,Wall,10,1,503,-8689.517,2128.3100833333338,785.0105625907706,Wall
8620,5,1841,440,9706.21849,2640.7523933333337,1161.2223803231986,Wall,10,1,487,-8690.55228,2253.67648,859.3655178229858,Wall
8622,5,1844,441,9740.50143,2630.54234,1157.9077003305179,Wall,10,1,480,-8688.820889999999,2313.5319600000003,883.2770912960942,Wall
8628,5,1844,499,9740.63751,2159.4335533333333,1377.1390609919708,Wall,10,1,472,-8693.49408,2377.856883333334,935.6964118861587,Wall
8630,5,1846,499,9755.782299999999,2156.2077333333336,1368.5405352695873,Wall,10,1,461,-8692.037830000001,2472.282296666667,956.5210665540405,Wall
8632,5,1849,500,9792.3321,2152.4643233333336,1383.1784877485982,Wall,10,1,448,-8690.62859,2575.066033333334,964.2449592753711,Wall
8634,5,1842,498,9718.35664,2165.13265,1424.4396622067861,Wall,10,1,462,-8689.06856,2461.4707633333337,1001.3413612865867,Wall
10229,5,273,1016,-5965.46073,-2073.36078,0.1,Floor,10,585,566,-2845.93342,1609.2869333333333,0.1,Floor
10231,5,262,1010,-6081.89452,-2024.0359466666669,0.1,Floor,10,1244,478,3743.45975,2332.26363,0.1,Floor
10233,5,258,996,-6118.97201,-1907.846666666667,0.1,Floor,10,1275,456,4052.69456,2513.8172999999997,0.1,Floor
10235,5,256,997,-6136.03609,-1916.321046666667,0.1,Floor,10,1276,445,4061.85577,2604.0775133333336,0.1,Floor
10237,5,244,991,-6264.23195,-1865.4041633333336,0.1,Floor,10,1275,435,4051.00734,2686.2667333333334,0.1,Floor
10251,5,492,882,-3778.8295900000003,-971.3389533333334,0.1,Floor,10,1273,282,4027.10394,3930.252746666667,2097.668713103084,OID8
10539,5,685,922,-1849.52556,-1304.4162133333334,549.6334268673813,PID2,10,1380,1202,5095.35546,-3588.42548,750.9091263789135,Wall
10543,5,549,889,-3208.9560199999996,-1029.2616566666668,0.1,Floor,10,1374,1217,5044.62124,-3710.11892,730.6832628113214,Wall
10545,5,656,891,-2143.07892,-1043.7031833333335,0.1,Floor,10,1370,1225,5004.9297,-3779.684083333334,696.2163442814624,Wall
10547,5,647,867,-2227.3537800000004,-850.6766566666668,0.1,Floor,10,1366,1233,4955.7034,-3841.5630733333337,661.3259909697929,Wall
10553,5,724,866,-1456.4603599999991,-845.0300633333334,285.0857273419431,PID2,10,1353,1261,4830.35299,-4070.97598,598.507970491356,Wall
10555,5,732,868,-1379.5288,-856.3014066666667,285.55996293282465,PID2,10,1347,1269,4772.02308,-4142.280573333333,567.1505400440619,Wall
10557,5,714,881,-1561.9986599999993,-968.50318,61.27503280155406,PID2,10,1347,1269,4773.865,-4138.953086666667,419.5203029324043,Wall
10583,5,667,714,-2026.16698,399.2666366666667,0.1,Floor,10,1461,1072,5912.17306,-2529.28066,0.1,Floor
10587,5,344,841,-5261.653689999999,-639.45956,0.1,Floor,10,1489,1036,6187.3081600000005,-2233.237066666667,0.1,Floor
10589,5,353,843,-5169.66229,-650.34199,0.1,Floor,10,1505,1016,6349.4805,-2072.00633,0.1,Floor
10591,5,352,844,-5176.923930000001,-661.69135,0.1,Floor,10,1515,1004,6451.55634,-1968.520216666667,0.1,Floor
10593,5,404,824,-4664.262430000001,-497.14050999999995,0.1,Floor,10,1524,991,6543.67472,-1865.0916833333335,0.1,Floor
10595,5,468,794,-4020.96723,-257.35488,0.1,Floor,10,1532,980,6615.99439,-1778.241176666667,0.1,Floor
10597,5,424,798,-4457.723599999999,-284.1375866666666,0.1,Floor,10,1541,967,6708.62159,-1666.2593200000001,0.1,Floor
10599,5,338,839,-5324.77204,-618.9240866666667,0.1,Floor,10,1547,958,6771.61831,-1595.76637,0.1,Floor
10601,5,367,810,-5032.05104,-386.71025999999995,0.1,Floor,10,1547,948,6774.90944,-1516.925506666667,0.1,Floor
10619,5,421,782,-4487.880719999999,-153.1246,0.1,Floor,10,1662,1158,7923.1997599999995,-3230.041006666667,2238.861446488953,Wall
10621,5,461,776,-4091.343430000001,-108.67966999999999,0.1,Floor,10,1663,1160,7927.91142,-3243.24592,2226.8282026183138,Wall
10623,5,490,762,-3803.257379999999,11.975959999999986,0.1,Floor,10,1656,1159,7862.53104,-3240.364626666667,2148.326748124311,Wall
10631,5,1062,636,1915.7840799999994,1040.7995366666669,927.3763156486817,OID8,10,1641,1168,7708.566769999999,-3309.598003333334,1935.316160431223,Wall
10633,5,1053,669,1827.0567100000007,772.1604,329.18526703647876,OID8,10,1633,1165,7630.41445,-3291.926613333334,1901.2010981769797,Wall
10635,5,360,870,-5101.53839,-878.19824,0.1,Floor,10,1632,1172,7621.48432,-3341.83371,1881.2972762297402,Wall
10637,5,741,715,-1291.1760799999993,395.7101,0.1,Floor,10,1623,1173,7531.91028,-3351.22456,1885.435536556144,Wall
10639,5,778,650,-919.0997100000004,921.067,439.75078894685794,OID9,10,1613,1175,7431.66497,-3369.974133333334,1883.1893187554251,Wall
10641,5,710,644,-1595.6128200000003,970.5572,693.3169821001732,OID9,10,1593,1174,7231.06436,-3364.452656666667,1883.499722260287,Wall
10848,5,367,895,-5027.13476,-1081.4773433333335,0.1,Floor,10,1844,905,9739.71535,-1159.88815,1654.608248110851,Wall
10854,5,371,899,-4986.91108,-1116.0782533333336,0.1,Floor,10,1840,918,9701.5016,-1271.4666533333334,2171.2227834612013,Wall
12286,5,1842,289,9724.825369999999,3878.875436666667,652.8172166690749,Wall,10,241,430,-6293.02693,2721.57185,3143.3057167919796,Wall
12288,5,1843,301,9734.33986,3775.44102,826.06694336128,Wall,10,207,429,-6625.3189,2728.34991,3199.2017344114793,Wall
12420,5,1842,460,9717.9478,2481.0343566666666,1680.3963426896398,Wall,10,445,357,-4245.52651,3322.1154,2765.7403868961887,Wall
12422,5,1844,461,9736.78884,2469.58139,1622.9649697537175,Wall,10,443,352,-4269.01604,3357.6582,2727.7558741454923,Wall
12424,5,1846,459,9761.26233,2489.6835166666665,1619.1656983947728,Wall,10,420,351,-4502.3296,3368.19387,2716.2755593624497,Wall
12426,5,1848,461,9782.61289,2468.4149066666664,1563.6549344204666,Wall,10,382,349,-4884.982,3386.539393333334,2752.849865028955,Wall
12428,5,1840,457,9699.78155,2504.44094,1591.949773052876,Wall,10,392,347,-4776.9792,3403.815736666667,2784.931604318532,Wall
12430,5,1844,452,9741.24988,2542.8466333333336,1599.9152749796808,Wall,10,354,345,-5158.86694,3420.05382,2863.9210590615166,Wall
12432,5,1844,457,9739.92995,2503.7307166666665,1603.1714657367029,Wall,10,352,343,-5180.3178100000005,3435.530313333334,2888.983610604292,Wall
12438,5,1844,483,9743.73998,2287.6377766666665,1712.7890326976396,Wall,10,231,339,-6385.60751,3470.5258,3080.8540208604586,Wall
12440,5,1846,480,9764.27562,2316.3768166666664,1757.768789557921,Wall,10,197,337,-6727.87015,3484.180083333334,3121.3732957013835,Wall
12441,5,1847,481,9772.06423,2308.330493333333,1760.9356941864244,Wall,10,183,336,-6868.991,3495.136606666667,3143.986610827396,Wall
12442,5,1841,473,9712.18769,2368.1506166666663,1759.9277779868635,Wall,10,173,335,-6970.01562,3497.660976666667,3135.6156132689657,Wall
12443,5,1843,471,9732.46171,2386.5769833333334,1737.844809782657,Wall,10,172,335,-6981.1153300000005,3499.986946666667,3172.5660362353465,Wall
12444,5,1845,469,9752.60605,2404.74481,1742.4766676843612,Wall,10,137,335,-7332.1709200000005,3502.327566666667,3194.3241643240885,Wall
12445,5,1843,476,9725.22502,2347.8373766666664,1712.3551917480515,Wall,10,123,335,-7473.2395400000005,3504.569656666667,3256.467777880024,Wall
12446,5,1846,471,9762.45766,2391.567603333333,1718.6377056334486,Wall,10,122,332,-7484.24769,3523.564893333334,3248.322495529549,Wall
12447,5,1840,462,9700.29799,2460.42275,1752.1711482683631,Wall,10,100,332,-7695.565430000001,3525.571383333334,3411.887913074176,Wall
12448,5,1842,459,9719.78589,2487.89532,1726.5604784967752,Wall,10,56,333,-8136.49413,3519.64858,3464.975091239741,Wall
12457,5,1846,441,9763.52641,2636.13073,1472.1196108209524,Wall,10,0,729,-8702.488010000001,281.84014666666667,4417.269123387527,Wall
12458,5,1848,438,9782.63062,2655.8861566666665,1590.4660978273182,Wall,10,1,728,-8694.97255,284.3681966666667,4410.916226974647,Wall
12459,5,1848,438,9779.2097,2658.3820766666663,1596.6390296916552,Wall,10,1,728,-8687.56298,287.0063466666667,4371.801485980492,Wall
12460,5,1844,436,9744.59129,2676.2097233333334,1211.8470703831729,Wall,10,1,708,-8690.30913,447.95519,4363.366578331273,Wall
12461,5,1846,434,9761.0759,2694.57062,1201.5134805479672,Wall,10,1,708,-8693.06168,450.54709,4332.6057213431395,Wall
12462,5,1847,433,9768.37427,2697.19208,1196.6992830404579,Wall,10,1,708,-8685.91,453.312,4323.821675520128,Wall
12463,5,1846,435,9763.83008,2681.914123333333,1212.3045870697028,Wall,10,1,688,-8688.85685,614.3604933333334,4272.761682477543,Wall
12464,5,1847,435,9769.18576,2683.8126233333332,1420.3830203987395,Wall,10,1,688,-8691.86357,617.1239933333334,4266.5557648742415,Wall
12465,5,1847,437,9773.98367,2668.2916266666666,1415.6125562455602,Wall,10,0,687,-8695.014650000001,619.9769933333333,4182.927105982759,Wall
12466,5,1840,427,9699.57514,2745.3057966666665,1445.5956987305403,Wall,10,0,687,-8698.14984,622.7622233333334,4179.744012584829,Wall
12467,5,1848,435,9775.64032,2680.38924,1420.2964476305,Wall,10,1,706,-8691.3154,467.21301,4333.889612395178,Wall
12468,5,1841,427,9709.75871,2748.9333266666663,1438.2876656909975,Wall,10,1,726,-8694.58046,303.3663133333334,4336.364164895702,Wall
12469,5,1842,427,9717.14181,2752.1339566666666,1444.2087174583842,Wall,10,1,705,-8687.83125,472.81131,4382.47488148772,Wall
12470,5,1848,425,9781.70074,2762.23715,1347.8522131855116,Wall,10,1,724,-8691.29275,317.47953666666666,4386.76538032452,Wall
12471,5,1847,428,9767.72193,2739.45622,1338.973535453157,Wall,10,1,743,-8694.67412,162.19405333333333,4421.719074011735,Wall
12472,5,1842,427,9718.82762,2748.0004033333335,1544.1306844565963,Wall,10,0,724,-8698.14268,315.2584233333334,4394.248771673277,Wall
12473,5,1843,425,9725.49267,2768.10157,1535.8147152575557,Wall,10,1,743,-8691.54123,160.14227,4405.714309237382,Wall
12474,5,1847,423,9768.43119,2778.3966133333333,1570.0610387493548,Wall,10,1,723,-8685.02531,330.1100166666667,4387.843311095865,Wall
12475,5,1840,417,9703.15512,2830.8979833333333,1578.9526795679044,Wall,10,1,723,-8688.50213,325.4468933333334,4384.830221348816,Wall
12476,5,1847,425,9765.70948,2765.3539666666666,1759.4549805543102,Wall,10,1,723,-8691.92653,329.1307933333334,4364.842046836721,Wall
12477,5,1848,424,9778.62437,2775.37936,1760.0480080729174,Wall,10,1,742,-8685.28242,174.48324,4270.293880608722,Wall
12497,5,1846,431,9760.11628,2718.3279366666666,1771.6171994653093,Wall,10,79,289,-7907.80524,3880.291773333334,2640.347485904424,Wall
12503,5,1845,430,9753.44728,2723.67275,1797.1895614921232,Wall,10,224,279,-6455.20794,3958.70121,2592.4095171286317,Wall
12505,5,1844,432,9736.58023,2706.1909333333333,1585.8070534121553,Wall,10,260,276,-6103.97504,3979.2877633333337,2582.0718507158103,Wall
12507,5,1845,433,9747.22783,2697.32382,1516.7425376209187,Wall,10,235,274,-6352.7007,4000.053336666667,2692.03167145187,Wall
12515,5,1841,438,9705.74581,2657.6799433333335,1386.8066890552498,Wall,10,17,260,-8528.49371,4110.51262,3710.778250860838,Wall
12517,5,1840,438,9697.84822,2660.179673333333,1377.8668876379977,Wall,10,15,258,-8547.95462,4132.480473333334,3760.1010284383674,Wall
12519,5,1842,444,9717.18755,2612.6120433333335,1809.590563965224,Wall,10,60,254,-8097.6877700000005,4163.17916,3671.051927763956,Wall
12521,5,1894,490,10235.56551,2231.71877,2032.984359265015,Wall,10,115,250,-7547.60719,4194.159456666667,3554.6724226030456,Wall
12523,5,1994,564,11236.80193,1628.3326266666663,2370.6718370754124,Wall,10,183,245,-6867.60652,4233.650406666667,3430.017498154278,Wall
12525,5,1948,517,10784.61546,2007.9660166666663,2195.5727649630608,Wall,10,195,243,-6747.4994,4256.76199,3415.580518903263,Wall
12543,5,1919,549,10487.4633,1752.1469166666666,2239.300785959459,Wall,10,272,212,-5984.04424,4508.50264,3224.143316372698,Wall
12545,5,1925,546,10546.59336,1774.0132633333328,2123.2952817263913,Wall,10,270,209,-6002.51009,4527.561953333334,3239.6538203758755,Wall
12547,5,1920,551,10496.32517,1735.4012266666664,2185.429497716266,Wall,10,281,206,-5890.9754,4554.1398,3232.8715150114685,Wall
12553,5,1932,525,10624.38423,1946.1972266666667,2245.48819017411,Wall,10,240,200,-6299.12127,4607.21647,3323.1880989933907,Wall
13829,5,283,1040,-5873.537200000001,-2264.91175,546.5736830293224,PID1,10,359,712,-5112.53419,417.17836666666665,0.1,Floor
13831,5,279,1037,-5906.2334200000005,-2239.03693,474.966698704844,PID1,10,365,723,-5050.3753,326.85072,0.1,Floor
13833,5,356,972,-5139.0909,-1713.00354,805.2859734954282,PID10,10,367,723,-5032.08337,329.65259000000003,0.1,Floor
13835,5,368,955,-5022.80238,-1570.1948333333335,807.4461129696865,PID10,10,372,718,-4983.28722,366.2362733333332,0.1,Floor
13841,5,372,956,-4980.82446,-1576.6154966666668,931.325585141939,PID10,10,378,700,-4917.01478,511.4268466666666,0.1,Floor
13843,5,370,956,-5004.28774,-1575.8476466666666,929.1724397856779,PID10,10,388,706,-4821.55951,466.0058066666667,0.1,Floor
13901,5,370,1117,-4999.76829,-2896.7844033333336,1241.3229559491774,PID1,10,523,702,-3467.4687400000003,495.2308566666667,0.1,Floor
13903,5,433,1014,-4371.80589,-2056.6498833333335,1434.660254146762,PID10,10,525,703,-3447.6111899999996,491.2534466666666,0.1,Floor
13905,5,438,995,-4324.3068299999995,-1900.410696666667,1409.407125454989,PID10,10,524,713,-3458.2214400000003,412.3389966666666,0.1,Floor
13907,5,429,975,-4407.42537,-1736.4340966666668,1380.2497921773652,PID10,10,525,738,-3448.9508699999997,208.43687666666654,0.1,Floor
13909,5,439,990,-4310.72735,-1856.17857,1409.797413686645,PID10,10,523,745,-3469.0690699999996,146.18000333333327,0.1,Floor
